gadm_id0_1	gadm_id1_1	gadm_id0_2	gadm_id1_2	id_subfield	n
106	33	106	12	116	2
106	33	106	12	122	1
106	33	106	12	128	1
106	33	106	12	136	1
106	33	106	12	141	1
106	33	106	12	150	1
106	33	106	12	153	1
106	33	106	12	156	1
106	33	106	12	158	1
106	33	106	12	160	1
106	33	106	12	17	5
106	33	106	12	18	1
106	33	106	12	28	1
106	33	106	12	4	3
106	33	106	12	42	1
106	33	106	12	90	3
106	33	106	12	93	3
106	33	106	12	96	1
106	33	106	13	122	1
106	33	106	15	92	1
106	33	106	16	36	1
106	33	106	18	122	1
106	33	106	21	128	1
106	33	106	22	5	1
106	33	106	23	108	1
106	33	106	24	1	1
106	33	106	24	5	2
106	33	106	26	157	1
106	33	106	26	93	1
106	33	106	27	145	1
106	33	106	28	145	1
106	33	106	29	105	1
106	33	106	29	116	4
106	33	106	29	148	1
106	33	106	29	150	1
106	33	106	30	71	1
106	33	106	30	87	1
106	33	106	31	153	1
106	33	106	31	5	1
106	33	106	32	1	1
106	33	106	32	128	1
106	33	106	32	14	1
106	33	136	1	116	1
106	33	136	1	14	1
106	33	136	1	156	1
106	33	136	1	24	1
106	33	136	1	28	1
106	33	136	1	31	1
106	33	136	1	90	1
106	33	136	2	116	1
106	33	136	3	102	4
106	33	136	3	116	1
106	33	136	3	152	1
106	33	136	4	14	2
106	33	136	4	175	1
106	33	136	4	24	1
106	33	136	6	117	1
106	33	136	6	142	1
106	33	136	9	108	1
106	33	136	9	15	1
106	33	136	11	9	1
106	33	136	12	108	1
106	33	136	12	121	1
106	33	136	12	122	1
106	33	136	12	134	2
106	33	136	12	14	3
106	33	136	12	141	1
106	33	136	12	142	1
106	33	136	12	145	1
106	33	136	12	152	2
106	33	136	12	153	1
106	33	136	12	155	1
106	33	136	12	158	2
106	33	136	12	159	1
106	33	136	12	162	1
106	33	136	12	17	2
106	33	136	12	171	1
106	33	136	12	175	1
106	33	136	12	2	1
106	33	136	12	21	2
106	33	136	12	27	1
106	33	136	12	4	1
106	33	136	12	67	1
106	33	136	12	83	3
106	33	136	12	87	2
106	33	136	12	9	1
106	33	136	12	90	2
106	33	136	12	93	2
106	33	136	12	98	1
106	33	136	13	153	1
106	33	136	13	157	1
106	33	154	14	160	1
106	33	154	14	90	1
106	33	177	47	108	1
106	33	177	47	116	1
106	33	177	47	141	1
106	33	177	47	18	1
106	33	177	47	21	2
106	33	177	47	36	1
106	33	177	47	48	1
106	33	203	0	108	2
106	33	203	0	116	1
106	33	203	0	117	1
106	33	203	0	128	1
106	33	203	0	160	2
106	33	203	0	165	1
106	33	203	0	172	1
106	33	203	0	36	1
106	33	203	0	9	1
106	33	203	0	90	1
106	33	203	0	98	1
106	33	226	3	24	1
106	33	226	9	128	1
106	33	226	16	108	2
106	33	226	65	108	1
106	33	226	65	152	1
106	33	247	2	127	2
106	33	247	2	141	1
106	33	247	4	7	1
106	33	247	4	90	1
123	4	123	12	1	1
123	4	123	13	1	1
123	4	123	13	101	1
123	4	123	13	3	1
123	4	226	28	127	1
123	4	226	35	111	1
123	6	123	13	116	1
123	6	123	13	83	2
123	6	123	13	92	1
123	6	226	3	92	1
123	7	123	11	127	1
123	7	123	13	127	1
123	8	39	16	25	1
123	8	106	10	145	1
123	8	106	10	25	1
123	8	123	13	1	2
123	8	123	13	127	1
123	8	123	13	151	2
123	8	123	13	159	1
123	8	123	13	5	1
123	8	123	13	90	1
123	8	123	13	92	2
123	8	136	10	25	1
123	8	177	47	1	1
123	8	203	0	147	1
123	8	226	3	151	1
123	8	226	16	2	1
123	8	226	16	25	1
123	8	226	45	25	1
123	8	247	4	7	1
123	11	123	7	127	1
123	11	123	13	127	1
123	11	123	13	141	1
123	11	226	3	141	1
123	12	123	4	1	1
123	12	123	13	1	1
123	12	123	13	127	4
123	12	123	13	160	2
123	12	123	13	83	1
123	12	123	13	90	2
123	12	154	14	83	1
123	12	226	3	127	2
123	12	226	3	145	1
123	12	226	3	83	1
123	12	226	43	145	1
123	12	247	2	150	1
123	12	247	2	155	1
123	12	247	5	127	1
123	12	247	6	127	1
123	13	39	11	127	1
123	13	39	16	1	1
123	13	39	16	102	1
123	13	39	16	108	3
123	13	39	16	12	1
123	13	39	16	127	5
123	13	39	16	139	1
123	13	39	16	141	2
123	13	39	16	145	3
123	13	39	16	159	1
123	13	39	16	162	1
123	13	39	16	2	1
123	13	39	16	3	2
123	13	39	16	83	3
123	13	39	16	92	1
123	13	39	16	93	2
123	13	39	16	96	1
123	13	39	21	108	1
123	13	106	7	83	1
123	13	106	8	102	1
123	13	106	8	108	1
123	13	106	8	115	1
123	13	106	8	127	1
123	13	106	8	145	1
123	13	106	8	83	1
123	13	106	8	93	2
123	13	106	10	1	1
123	13	106	10	141	1
123	13	106	10	147	1
123	13	106	10	5	1
123	13	106	10	74	1
123	13	106	10	90	1
123	13	106	12	150	1
123	13	106	12	92	1
123	13	106	15	165	1
123	13	123	4	1	1
123	13	123	4	101	1
123	13	123	4	3	1
123	13	123	6	116	1
123	13	123	6	83	2
123	13	123	6	92	1
123	13	123	7	127	1
123	13	123	8	1	2
123	13	123	8	127	1
123	13	123	8	151	2
123	13	123	8	159	1
123	13	123	8	5	1
123	13	123	8	90	1
123	13	123	8	92	2
123	13	123	11	127	1
123	13	123	11	141	1
123	13	123	12	1	1
123	13	123	12	127	4
123	13	123	12	160	2
123	13	123	12	83	1
123	13	123	12	90	2
123	13	123	14	121	1
123	13	123	15	1	1
123	13	123	16	1	1
123	13	136	9	83	1
123	13	136	11	83	1
123	13	136	12	108	1
123	13	136	12	113	1
123	13	136	12	127	1
123	13	136	12	14	1
123	13	136	12	144	1
123	13	136	12	147	1
123	13	136	12	5	1
123	13	154	8	145	1
123	13	154	8	43	1
123	13	154	8	83	1
123	13	154	14	107	1
123	13	154	14	108	2
123	13	154	14	127	2
123	13	154	14	147	1
123	13	154	14	162	1
123	13	154	14	83	1
123	13	177	40	159	1
123	13	177	40	83	1
123	13	177	47	102	1
123	13	177	47	111	1
123	13	177	47	127	3
123	13	177	47	144	1
123	13	177	47	3	1
123	13	177	47	83	2
123	13	177	47	90	1
123	13	203	0	11	1
123	13	203	0	12	1
123	13	203	0	145	1
123	13	203	0	151	2
123	13	226	3	1	1
123	13	226	3	107	2
123	13	226	3	108	4
123	13	226	3	115	1
123	13	226	3	12	1
123	13	226	3	121	1
123	13	226	3	127	17
123	13	226	3	137	1
123	13	226	3	141	2
123	13	226	3	148	1
123	13	226	3	151	2
123	13	226	3	155	1
123	13	226	3	159	1
123	13	226	3	162	1
123	13	226	3	171	1
123	13	226	3	25	3
123	13	226	3	3	1
123	13	226	3	74	1
123	13	226	3	83	2
123	13	226	3	90	5
123	13	226	3	92	2
123	13	226	3	93	1
123	13	226	9	145	1
123	13	226	15	147	1
123	13	226	16	1	1
123	13	226	16	100	2
123	13	226	16	107	1
123	13	226	16	111	2
123	13	226	16	116	1
123	13	226	16	127	4
123	13	226	16	148	1
123	13	226	16	25	1
123	13	226	16	83	1
123	13	226	16	92	1
123	13	226	16	96	1
123	13	226	23	93	1
123	13	226	26	108	1
123	13	226	26	127	1
123	13	226	26	14	1
123	13	226	26	7	1
123	13	226	26	93	1
123	13	226	26	96	1
123	13	226	35	127	1
123	13	226	35	141	3
123	13	226	35	25	1
123	13	226	35	7	1
123	13	226	35	83	1
123	13	226	36	127	1
123	13	226	36	159	1
123	13	226	51	108	1
123	13	226	62	108	1
123	13	226	65	145	3
123	13	226	65	160	1
123	13	226	70	12	1
123	13	226	70	127	2
123	13	226	70	83	1
123	13	226	70	88	1
123	13	226	73	3	1
123	13	226	74	92	1
123	13	247	1	25	1
123	13	247	1	3	1
123	13	247	2	1	3
123	13	247	2	127	4
123	13	247	2	136	1
123	13	247	2	144	1
123	13	247	2	145	1
123	13	247	2	147	3
123	13	247	2	155	4
123	13	247	2	162	2
123	13	247	2	18	1
123	13	247	2	2	1
123	13	247	2	7	1
123	13	247	2	83	1
123	13	247	2	92	1
123	13	247	2	93	2
123	13	247	3	90	1
123	13	247	4	1	1
123	13	247	4	108	2
123	13	247	4	127	2
123	13	247	4	141	2
123	13	247	4	159	1
123	13	247	4	83	1
123	13	247	4	90	1
123	13	247	6	90	1
123	14	123	13	121	1
123	15	123	13	1	1
123	16	123	13	1	1
136	1	35	2	104	1
136	1	35	2	106	1
136	1	35	2	14	1
136	1	35	2	141	1
136	1	35	2	158	1
136	1	35	2	16	1
136	1	106	1	15	1
136	1	106	1	22	1
136	1	106	1	28	1
136	1	106	1	9	1
136	1	106	4	14	1
136	1	106	4	155	1
136	1	106	4	21	1
136	1	106	8	103	1
136	1	106	8	154	1
136	1	106	8	159	3
136	1	106	8	25	2
136	1	106	10	127	1
136	1	106	10	13	3
136	1	106	10	153	1
136	1	106	10	157	2
136	1	106	10	159	1
136	1	106	10	171	1
136	1	106	10	22	1
136	1	106	10	24	2
136	1	106	10	83	1
136	1	106	10	9	1
136	1	106	11	14	2
136	1	106	11	15	2
136	1	106	11	152	3
136	1	106	11	16	5
136	1	106	11	169	1
136	1	106	11	176	2
136	1	106	11	22	1
136	1	106	11	83	1
136	1	106	11	9	1
136	1	106	12	104	1
136	1	106	12	152	1
136	1	106	12	153	1
136	1	106	12	154	1
136	1	106	12	155	1
136	1	106	12	156	1
136	1	106	12	157	1
136	1	106	12	159	1
136	1	106	12	17	2
136	1	106	12	23	1
136	1	106	12	25	1
136	1	106	12	27	1
136	1	106	12	38	1
136	1	106	12	4	1
136	1	106	12	83	1
136	1	106	12	9	1
136	1	106	13	24	3
136	1	106	16	13	1
136	1	106	18	15	1
136	1	106	18	172	1
136	1	106	18	21	1
136	1	106	18	22	1
136	1	106	18	24	1
136	1	106	18	30	1
136	1	106	18	83	1
136	1	106	22	15	1
136	1	106	24	17	1
136	1	106	24	176	2
136	1	106	24	24	1
136	1	106	24	37	3
136	1	106	30	150	1
136	1	106	30	153	1
136	1	106	30	155	1
136	1	106	30	157	2
136	1	106	31	22	1
136	1	106	31	37	1
136	1	106	32	16	1
136	1	106	32	21	1
136	1	106	33	116	1
136	1	106	33	14	1
136	1	106	33	156	1
136	1	106	33	24	1
136	1	106	33	28	1
136	1	106	33	31	1
136	1	106	33	90	1
136	1	136	2	104	1
136	1	136	2	107	1
136	1	136	2	115	1
136	1	136	2	127	1
136	1	136	2	15	1
136	1	136	2	158	2
136	1	136	2	21	2
136	1	136	2	24	1
136	1	136	2	27	1
136	1	136	2	32	1
136	1	136	2	34	1
136	1	136	3	107	1
136	1	136	3	113	1
136	1	136	3	123	1
136	1	136	3	144	1
136	1	136	4	104	1
136	1	136	4	108	1
136	1	136	4	112	2
136	1	136	4	13	2
136	1	136	4	14	3
136	1	136	4	141	2
136	1	136	4	145	1
136	1	136	4	15	3
136	1	136	4	158	6
136	1	136	4	162	1
136	1	136	4	164	1
136	1	136	4	165	2
136	1	136	4	166	2
136	1	136	4	20	2
136	1	136	4	22	1
136	1	136	4	24	4
136	1	136	4	27	2
136	1	136	4	28	7
136	1	136	4	31	1
136	1	136	4	37	2
136	1	136	4	38	1
136	1	136	4	4	1
136	1	136	4	48	1
136	1	136	4	58	2
136	1	136	5	108	2
136	1	136	5	123	1
136	1	136	5	127	1
136	1	136	5	128	2
136	1	136	5	13	1
136	1	136	5	14	1
136	1	136	5	141	1
136	1	136	5	152	1
136	1	136	5	154	1
136	1	136	5	172	1
136	1	136	5	28	1
136	1	136	5	36	1
136	1	136	5	37	1
136	1	136	5	71	1
136	1	136	6	102	1
136	1	136	6	118	2
136	1	136	6	122	1
136	1	136	6	127	1
136	1	136	6	128	1
136	1	136	6	13	3
136	1	136	6	141	1
136	1	136	6	15	3
136	1	136	6	150	1
136	1	136	6	153	1
136	1	136	6	155	1
136	1	136	6	157	1
136	1	136	6	158	3
136	1	136	6	159	3
136	1	136	6	169	2
136	1	136	6	21	1
136	1	136	6	22	15
136	1	136	6	24	1
136	1	136	6	28	1
136	1	136	6	31	2
136	1	136	6	36	1
136	1	136	6	90	3
136	1	136	6	95	1
136	1	136	7	105	1
136	1	136	7	108	2
136	1	136	7	128	1
136	1	136	7	14	3
136	1	136	7	15	1
136	1	136	7	153	2
136	1	136	7	158	4
136	1	136	7	16	2
136	1	136	7	160	1
136	1	136	7	169	1
136	1	136	7	22	1
136	1	136	7	24	1
136	1	136	7	25	1
136	1	136	7	71	1
136	1	136	8	14	1
136	1	136	8	15	1
136	1	136	8	152	9
136	1	136	8	158	2
136	1	136	8	16	1
136	1	136	8	24	6
136	1	136	8	27	3
136	1	136	8	28	1
136	1	136	8	36	1
136	1	136	8	37	12
136	1	136	8	83	1
136	1	136	9	104	1
136	1	136	9	108	1
136	1	136	9	111	1
136	1	136	9	128	2
136	1	136	9	13	3
136	1	136	9	141	1
136	1	136	9	144	3
136	1	136	9	15	4
136	1	136	9	152	1
136	1	136	9	157	1
136	1	136	9	158	9
136	1	136	9	16	4
136	1	136	9	163	1
136	1	136	9	169	2
136	1	136	9	175	1
136	1	136	9	24	1
136	1	136	9	25	1
136	1	136	9	27	2
136	1	136	9	31	2
136	1	136	9	37	1
136	1	136	9	4	2
136	1	136	9	71	2
136	1	136	9	83	1
136	1	136	9	9	1
136	1	136	10	103	1
136	1	136	10	108	1
136	1	136	10	112	1
136	1	136	10	123	1
136	1	136	10	13	1
136	1	136	10	14	1
136	1	136	10	15	1
136	1	136	10	153	1
136	1	136	10	159	1
136	1	136	10	16	1
136	1	136	10	160	1
136	1	136	10	169	1
136	1	136	10	22	2
136	1	136	10	24	1
136	1	136	10	37	1
136	1	136	10	71	1
136	1	136	11	108	1
136	1	136	11	16	1
136	1	136	11	9	2
136	1	136	12	1	1
136	1	136	12	100	1
136	1	136	12	104	1
136	1	136	12	106	1
136	1	136	12	108	7
136	1	136	12	113	1
136	1	136	12	114	4
136	1	136	12	115	5
136	1	136	12	116	4
136	1	136	12	118	4
136	1	136	12	119	1
136	1	136	12	12	1
136	1	136	12	120	1
136	1	136	12	121	3
136	1	136	12	122	2
136	1	136	12	123	3
136	1	136	12	126	1
136	1	136	12	127	7
136	1	136	12	128	6
136	1	136	12	13	33
136	1	136	12	137	1
136	1	136	12	138	1
136	1	136	12	139	1
136	1	136	12	14	30
136	1	136	12	141	2
136	1	136	12	142	1
136	1	136	12	145	2
136	1	136	12	147	1
136	1	136	12	15	16
136	1	136	12	150	2
136	1	136	12	152	8
136	1	136	12	153	1
136	1	136	12	154	9
136	1	136	12	155	10
136	1	136	12	156	4
136	1	136	12	157	5
136	1	136	12	158	56
136	1	136	12	159	9
136	1	136	12	16	8
136	1	136	12	160	1
136	1	136	12	162	2
136	1	136	12	163	1
136	1	136	12	164	5
136	1	136	12	165	4
136	1	136	12	166	1
136	1	136	12	168	2
136	1	136	12	169	17
136	1	136	12	17	7
136	1	136	12	171	3
136	1	136	12	172	2
136	1	136	12	173	2
136	1	136	12	174	1
136	1	136	12	175	4
136	1	136	12	176	5
136	1	136	12	18	5
136	1	136	12	19	1
136	1	136	12	2	2
136	1	136	12	20	2
136	1	136	12	21	8
136	1	136	12	22	21
136	1	136	12	23	5
136	1	136	12	24	14
136	1	136	12	25	9
136	1	136	12	26	2
136	1	136	12	27	4
136	1	136	12	28	14
136	1	136	12	3	2
136	1	136	12	30	1
136	1	136	12	31	8
136	1	136	12	32	3
136	1	136	12	35	4
136	1	136	12	36	2
136	1	136	12	37	17
136	1	136	12	38	1
136	1	136	12	4	10
136	1	136	12	40	1
136	1	136	12	58	7
136	1	136	12	64	1
136	1	136	12	65	1
136	1	136	12	71	6
136	1	136	12	83	18
136	1	136	12	88	1
136	1	136	12	9	7
136	1	136	12	90	13
136	1	136	12	93	5
136	1	136	12	95	4
136	1	136	12	97	1
136	1	136	13	116	1
136	1	136	13	13	2
136	1	136	13	15	2
136	1	136	13	158	2
136	1	136	13	162	1
136	1	136	13	166	1
136	1	136	13	171	1
136	1	136	13	175	1
136	1	136	13	22	2
136	1	136	13	23	1
136	1	136	13	25	1
136	1	136	13	28	1
136	1	136	13	3	1
136	1	136	13	31	3
136	1	136	13	37	2
136	1	177	51	159	1
136	1	177	51	90	2
136	1	203	0	104	1
136	1	203	0	115	3
136	1	203	0	13	1
136	1	203	0	14	1
136	1	203	0	15	1
136	1	203	0	155	1
136	1	203	0	159	1
136	1	203	0	17	1
136	1	203	0	176	2
136	1	203	0	21	1
136	1	203	0	26	1
136	1	203	0	37	3
136	1	203	0	83	1
136	1	226	3	114	1
136	1	226	3	116	1
136	1	226	3	13	2
136	1	226	3	152	1
136	1	226	3	156	1
136	1	226	3	16	12
136	1	226	3	17	2
136	1	226	3	176	9
136	1	226	3	22	1
136	1	226	3	24	1
136	1	226	3	26	1
136	1	226	3	58	1
136	1	226	3	83	1
136	1	226	11	176	1
136	1	226	30	16	1
136	1	226	36	16	1
136	1	226	41	16	1
136	1	226	65	22	1
136	1	247	2	104	1
136	1	247	2	159	1
136	2	39	16	4	1
136	2	106	8	96	1
136	2	106	10	4	1
136	2	106	30	150	1
136	2	106	33	116	1
136	2	136	1	104	1
136	2	136	1	107	1
136	2	136	1	115	1
136	2	136	1	127	1
136	2	136	1	15	1
136	2	136	1	158	2
136	2	136	1	21	2
136	2	136	1	24	1
136	2	136	1	27	1
136	2	136	1	32	1
136	2	136	1	34	1
136	2	136	3	102	1
136	2	136	3	107	2
136	2	136	3	116	1
136	2	136	3	12	1
136	2	136	3	120	1
136	2	136	3	128	1
136	2	136	3	137	1
136	2	136	3	15	1
136	2	136	3	16	1
136	2	136	4	104	1
136	2	136	4	122	1
136	2	136	4	128	1
136	2	136	4	16	1
136	2	136	4	71	1
136	2	136	5	105	2
136	2	136	5	107	1
136	2	136	5	108	1
136	2	136	5	128	1
136	2	136	5	138	1
136	2	136	5	14	1
136	2	136	5	141	2
136	2	136	5	58	1
136	2	136	5	62	1
136	2	136	6	115	1
136	2	136	6	122	1
136	2	136	6	127	1
136	2	136	6	128	1
136	2	136	6	15	1
136	2	136	6	158	1
136	2	136	6	21	1
136	2	136	7	103	1
136	2	136	7	128	1
136	2	136	7	141	1
136	2	136	7	171	1
136	2	136	8	114	1
136	2	136	8	24	2
136	2	136	8	67	1
136	2	136	8	90	1
136	2	136	9	101	1
136	2	136	9	104	1
136	2	136	9	105	1
136	2	136	9	107	1
136	2	136	9	108	1
136	2	136	9	111	2
136	2	136	9	113	1
136	2	136	9	122	2
136	2	136	9	128	1
136	2	136	9	13	2
136	2	136	9	15	1
136	2	136	9	153	1
136	2	136	9	16	1
136	2	136	9	169	2
136	2	136	9	27	2
136	2	136	9	28	2
136	2	136	9	3	1
136	2	136	9	4	1
136	2	136	9	62	1
136	2	136	9	83	2
136	2	136	9	90	1
136	2	136	9	97	1
136	2	136	10	127	2
136	2	136	11	138	1
136	2	136	11	150	1
136	2	136	11	83	1
136	2	136	12	1	3
136	2	136	12	100	2
136	2	136	12	101	1
136	2	136	12	103	1
136	2	136	12	104	1
136	2	136	12	105	3
136	2	136	12	107	7
136	2	136	12	108	5
136	2	136	12	109	1
136	2	136	12	11	1
136	2	136	12	111	3
136	2	136	12	113	1
136	2	136	12	115	2
136	2	136	12	116	6
136	2	136	12	118	1
136	2	136	12	119	2
136	2	136	12	120	2
136	2	136	12	122	4
136	2	136	12	123	4
136	2	136	12	126	1
136	2	136	12	127	2
136	2	136	12	128	1
136	2	136	12	13	8
136	2	136	12	137	2
136	2	136	12	138	1
136	2	136	12	14	3
136	2	136	12	140	1
136	2	136	12	141	3
136	2	136	12	146	1
136	2	136	12	15	8
136	2	136	12	150	1
136	2	136	12	153	1
136	2	136	12	158	4
136	2	136	12	16	1
136	2	136	12	160	1
136	2	136	12	166	2
136	2	136	12	167	1
136	2	136	12	169	1
136	2	136	12	17	1
136	2	136	12	171	2
136	2	136	12	172	1
136	2	136	12	18	2
136	2	136	12	2	4
136	2	136	12	22	2
136	2	136	12	24	1
136	2	136	12	25	2
136	2	136	12	27	2
136	2	136	12	28	2
136	2	136	12	3	1
136	2	136	12	30	1
136	2	136	12	31	1
136	2	136	12	37	1
136	2	136	12	4	2
136	2	136	12	58	4
136	2	136	12	62	3
136	2	136	12	67	1
136	2	136	12	71	4
136	2	136	12	83	5
136	2	136	12	90	4
136	2	136	12	92	1
136	2	136	12	93	6
136	2	136	13	108	2
136	2	136	13	116	1
136	2	136	13	13	1
136	2	136	13	150	1
136	2	136	13	155	1
136	2	136	13	22	1
136	2	136	13	58	2
136	2	136	13	83	1
136	2	136	13	90	1
136	2	136	13	95	1
136	2	177	40	150	1
136	2	177	47	96	1
136	2	203	0	116	1
136	2	203	0	121	1
136	2	203	0	165	1
136	2	203	0	83	1
136	2	226	3	152	1
136	2	226	3	4	1
136	2	226	3	40	1
136	2	226	16	4	1
136	2	226	36	4	1
136	2	247	1	4	1
136	2	247	2	93	1
136	3	106	8	96	1
136	3	106	12	102	1
136	3	106	33	102	4
136	3	106	33	116	1
136	3	106	33	152	1
136	3	136	1	107	1
136	3	136	1	113	1
136	3	136	1	123	1
136	3	136	1	144	1
136	3	136	2	102	1
136	3	136	2	107	2
136	3	136	2	116	1
136	3	136	2	12	1
136	3	136	2	120	1
136	3	136	2	128	1
136	3	136	2	137	1
136	3	136	2	15	1
136	3	136	2	16	1
136	3	136	4	128	1
136	3	136	4	141	1
136	3	136	5	107	1
136	3	136	5	127	1
136	3	136	5	128	1
136	3	136	5	141	2
136	3	136	5	96	1
136	3	136	6	100	1
136	3	136	6	107	1
136	3	136	6	108	4
136	3	136	6	122	1
136	3	136	6	127	1
136	3	136	6	128	1
136	3	136	6	148	1
136	3	136	6	153	1
136	3	136	6	157	1
136	3	136	6	96	1
136	3	136	7	113	1
136	3	136	7	128	1
136	3	136	7	90	1
136	3	136	7	96	1
136	3	136	8	96	1
136	3	136	9	100	1
136	3	136	9	105	2
136	3	136	9	107	1
136	3	136	9	113	1
136	3	136	9	116	1
136	3	136	9	121	1
136	3	136	9	123	1
136	3	136	9	128	1
136	3	136	9	144	1
136	3	136	9	153	1
136	3	136	9	21	3
136	3	136	9	71	1
136	3	136	9	83	1
136	3	136	9	90	1
136	3	136	9	96	1
136	3	136	10	105	1
136	3	136	10	108	1
136	3	136	10	123	1
136	3	136	10	96	1
136	3	136	11	100	1
136	3	136	11	108	1
136	3	136	11	96	1
136	3	136	12	100	3
136	3	136	12	101	2
136	3	136	12	102	3
136	3	136	12	104	3
136	3	136	12	105	2
136	3	136	12	107	3
136	3	136	12	108	9
136	3	136	12	109	1
136	3	136	12	112	1
136	3	136	12	113	3
136	3	136	12	116	1
136	3	136	12	120	4
136	3	136	12	122	3
136	3	136	12	123	5
136	3	136	12	125	1
136	3	136	12	126	1
136	3	136	12	127	3
136	3	136	12	128	2
136	3	136	12	137	1
136	3	136	12	141	5
136	3	136	12	148	1
136	3	136	12	155	1
136	3	136	12	16	1
136	3	136	12	24	1
136	3	136	12	36	1
136	3	136	12	4	1
136	3	136	12	66	1
136	3	136	12	83	1
136	3	136	12	86	1
136	3	136	12	89	3
136	3	136	12	90	5
136	3	136	12	93	1
136	3	136	12	96	1
136	3	136	13	108	1
136	3	136	13	141	1
136	3	136	13	150	1
136	3	136	13	7	1
136	3	136	13	90	1
136	3	136	13	96	1
136	3	177	47	125	1
136	3	203	0	100	1
136	3	226	3	96	2
136	3	226	16	96	1
136	3	226	65	152	1
136	3	226	65	89	1
136	3	247	2	127	1
136	3	247	2	88	2
136	4	35	2	109	1
136	4	106	8	122	1
136	4	106	8	156	1
136	4	106	10	156	1
136	4	106	11	175	1
136	4	106	33	14	2
136	4	106	33	175	1
136	4	106	33	24	1
136	4	136	1	104	1
136	4	136	1	108	1
136	4	136	1	112	2
136	4	136	1	13	2
136	4	136	1	14	3
136	4	136	1	141	2
136	4	136	1	145	1
136	4	136	1	15	3
136	4	136	1	158	6
136	4	136	1	162	1
136	4	136	1	164	1
136	4	136	1	165	2
136	4	136	1	166	2
136	4	136	1	20	2
136	4	136	1	22	1
136	4	136	1	24	4
136	4	136	1	27	2
136	4	136	1	28	7
136	4	136	1	31	1
136	4	136	1	37	2
136	4	136	1	38	1
136	4	136	1	4	1
136	4	136	1	48	1
136	4	136	1	58	2
136	4	136	2	104	1
136	4	136	2	122	1
136	4	136	2	128	1
136	4	136	2	16	1
136	4	136	2	71	1
136	4	136	3	128	1
136	4	136	3	141	1
136	4	136	5	102	1
136	4	136	5	116	2
136	4	136	5	128	1
136	4	136	5	14	1
136	4	136	5	141	2
136	4	136	5	71	1
136	4	136	6	128	1
136	4	136	6	141	1
136	4	136	6	158	1
136	4	136	6	159	1
136	4	136	6	58	1
136	4	136	6	95	1
136	4	136	7	102	1
136	4	136	7	108	2
136	4	136	7	128	1
136	4	136	7	169	1
136	4	136	7	58	1
136	4	136	8	24	3
136	4	136	8	28	1
136	4	136	9	102	1
136	4	136	9	104	1
136	4	136	9	108	1
136	4	136	9	116	2
136	4	136	9	122	1
136	4	136	9	128	1
136	4	136	9	141	1
136	4	136	9	15	1
136	4	136	9	158	3
136	4	136	9	24	1
136	4	136	9	27	1
136	4	136	9	28	1
136	4	136	9	31	4
136	4	136	9	58	1
136	4	136	9	67	1
136	4	136	9	71	1
136	4	136	10	112	1
136	4	136	10	158	1
136	4	136	10	24	1
136	4	136	10	26	1
136	4	136	10	37	1
136	4	136	10	58	1
136	4	136	11	108	1
136	4	136	11	5	1
136	4	136	12	10	1
136	4	136	12	102	1
136	4	136	12	103	2
136	4	136	12	104	1
136	4	136	12	108	2
136	4	136	12	109	2
136	4	136	12	114	1
136	4	136	12	115	1
136	4	136	12	116	2
136	4	136	12	119	1
136	4	136	12	122	1
136	4	136	12	123	1
136	4	136	12	128	1
136	4	136	12	13	4
136	4	136	12	134	3
136	4	136	12	139	1
136	4	136	12	14	4
136	4	136	12	141	5
136	4	136	12	147	1
136	4	136	12	15	7
136	4	136	12	150	1
136	4	136	12	156	3
136	4	136	12	158	7
136	4	136	12	159	1
136	4	136	12	16	1
136	4	136	12	162	1
136	4	136	12	165	3
136	4	136	12	166	2
136	4	136	12	168	1
136	4	136	12	169	1
136	4	136	12	17	5
136	4	136	12	175	1
136	4	136	12	176	3
136	4	136	12	18	2
136	4	136	12	20	1
136	4	136	12	22	2
136	4	136	12	24	9
136	4	136	12	27	3
136	4	136	12	28	6
136	4	136	12	30	4
136	4	136	12	31	8
136	4	136	12	35	1
136	4	136	12	36	1
136	4	136	12	37	6
136	4	136	12	58	5
136	4	136	12	62	1
136	4	136	12	65	2
136	4	136	12	71	3
136	4	136	12	75	1
136	4	136	12	83	1
136	4	136	12	84	1
136	4	136	12	9	1
136	4	136	12	90	1
136	4	136	12	95	2
136	4	136	13	141	1
136	4	136	13	86	1
136	4	154	14	90	1
136	4	177	40	108	1
136	4	177	47	22	1
136	4	203	0	100	1
136	4	203	0	169	1
136	4	203	0	86	1
136	4	226	35	152	1
136	5	35	2	119	1
136	5	106	12	152	1
136	5	136	1	108	2
136	5	136	1	123	1
136	5	136	1	127	1
136	5	136	1	128	2
136	5	136	1	13	1
136	5	136	1	14	1
136	5	136	1	141	1
136	5	136	1	152	1
136	5	136	1	154	1
136	5	136	1	172	1
136	5	136	1	28	1
136	5	136	1	36	1
136	5	136	1	37	1
136	5	136	1	71	1
136	5	136	2	105	2
136	5	136	2	107	1
136	5	136	2	108	1
136	5	136	2	128	1
136	5	136	2	138	1
136	5	136	2	14	1
136	5	136	2	141	2
136	5	136	2	58	1
136	5	136	2	62	1
136	5	136	3	107	1
136	5	136	3	127	1
136	5	136	3	128	1
136	5	136	3	141	2
136	5	136	3	96	1
136	5	136	4	102	1
136	5	136	4	116	2
136	5	136	4	128	1
136	5	136	4	14	1
136	5	136	4	141	2
136	5	136	4	71	1
136	5	136	6	127	1
